ID,Name,PNR,OriginAirport,DestinationAirport,IATA,FlightNumber,FlightDate,CheckDate,IsSuccess,ErrorReason,Type
1478180,S*** Y***,E3*****,DLM,MUC,J2,4071,229,2025-08-17 13:48:39,1,,DD
1400866,I*** X***,E3*****,DLM,LIS,J2,3121,229,2025-08-17 13:48:59,1,,DI
1441452,O*** E***,EY*****,DLM,ESB,HV,2285,229,2025-08-17 13:49:22,1,,DD
1497354,F*** D***,EW*****,DLM,IST,PC,404,229,2025-08-17 13:49:44,0,Uçuş Bulunamadı!,DI
1480846,F*** D***,PM*****,DLM,VIE,ZF,062,229,2025-08-17 13:49:59,1,,DD
1426716,S*** E***,ET*****,DLM,ESB,HV,404,229,2025-08-17 13:50:18,0,Uçuş Bulunamadı!,DI
1423404,Y*** U***,EY*****,DLM,SAW,PC,062,229,2025-08-17 13:50:27,1,,DD
1442936,H*** R***,ET*****,DLM,ZRH,TK,4071,229,2025-08-17 13:50:33,1,,DD
1495419,B*** G***,EV*****,DLM,FRA,HV,2285,229,2025-08-17 13:50:39,1,,DI
1439521,L*** S***,EW*****,DLM,LIS,TK,404,229,2025-08-17 13:51:06,1,,DD
1470594,R*** H***,E3*****,DLM,IST,HV,3121,229,2025-08-17 13:51:24,1,,DD
1498080,F*** P***,EV*****,DLM,ATH,HV,2555,229,2025-08-17 13:51:43,1,,DD
1414646,G*** L***,EV*****,DLM,ATH,TK,062,229,2025-08-17 13:51:49,0,Bilet Kullanılmış!,DI
1406998,Z*** K***,PM*****,DLM,IST,ZF,062,229,2025-08-17 13:51:55,1,,DD
1419241,J*** V***,E3*****,DLM,ZRH,TK,3121,229,2025-08-17 13:52:07,1,,DI
1493287,O*** H***,EY*****,DLM,ATH,J2,3121,229,2025-08-17 13:52:13,1,,DD
1409952,N*** K***,EY*****,DLM,BUD,PC,404,229,2025-08-17 13:52:19,1,,DI
1422841,K*** F***,ET*****,DLM,AMS,HV,4071,229,2025-08-17 13:52:38,1,,DD
1404501,D*** E***,PM*****,DLM,ESB,PC,2555,229,2025-08-17 13:52:55,1,,DI
1495379,G*** P***,ET*****,DLM,PRG,TK,3121,229,2025-08-17 13:53:07,1,,DD
1459836,O*** O***,E3*****,DLM,PRG,TK,062,229,2025-08-17 13:53:19,1,,DI
1456354,Q*** J***,EV*****,DLM,PRG,VF,3121,229,2025-08-17 13:53:24,1,,DI
1443715,F*** S***,EY*****,DLM,PRG,J2,062,229,2025-08-17 13:53:43,1,,DI
1424183,V*** T***,EV*****,DLM,FRA,VF,062,229,2025-08-17 13:54:12,1,,DI
1403684,Y*** T***,PM*****,DLM,SAW,PC,404,229,2025-08-17 13:54:37,0,Bilet Tarihi Uyumsuz!,DD
1465832,V*** Z***,EW*****,DLM,FRA,ZF,2555,229,2025-08-17 13:54:45,0,Uçuş Bulunamadı!,DD
1454729,K*** P***,EW*****,DLM,MUC,HV,3121,229,2025-08-17 13:54:49,1,,DI
1416703,F*** C***,PM*****,DLM,BUD,VF,3121,229,2025-08-17 13:55:13,1,,DI
1431860,J*** Y***,ET*****,DLM,BUD,PC,2285,229,2025-08-17 13:55:20,1,,DD
1431098,L*** A***,PM*****,DLM,MUC,VF,2285,229,2025-08-17 13:55:26,1,,DD
1420692,V*** B***,PM*****,DLM,PRG,ZF,062,229,2025-08-17 13:55:40,1,,DI
1492292,T*** R***,EW*****,DLM,FRA,ZF,4071,229,2025-08-17 13:55:45,0,Bilet Kullanılmış!,DI
1440716,X*** W***,PM*****,DLM,AMS,ZF,2555,229,2025-08-17 13:55:51,1,,DI
1424815,U*** P***,PM*****,DLM,FRA,J2,404,229,2025-08-17 13:55:54,0,Bilet Kullanılmış!,DI
1429471,H*** P***,EW*****,DLM,MUC,ZF,062,229,2025-08-17 13:56:11,1,,DI
1442044,K*** N***,EW*****,DLM,SAW,TK,2285,229,2025-08-17 13:56:21,1,,DI
1476206,L*** K***,ET*****,DLM,BUD,HV,062,229,2025-08-17 13:56:34,1,,DD
1462621,T*** Y***,E3*****,DLM,ATH,TK,2285,229,2025-08-17 13:56:42,1,,DD
1447174,N*** Y***,EY*****,DLM,LIS,ZF,404,229,2025-08-17 13:56:49,1,,DD
1415349,O*** K***,EY*****,DLM,BUD,J2,062,229,2025-08-17 13:57:15,1,,DD
1491250,G*** W***,EW*****,DLM,GYD,HV,3121,229,2025-08-17 13:57:23,1,,DI
1424015,O*** J***,E3*****,DLM,SAW,HV,3121,229,2025-08-17 13:57:37,1,,DI
1414034,U*** N***,ET*****,DLM,ESB,TK,2555,229,2025-08-17 13:58:13,1,,DD
1493346,A*** W***,EV*****,DLM,SAW,HV,2555,229,2025-08-17 13:58:22,1,,DD
1474985,D*** U***,PM*****,DLM,ATH,HV,062,229,2025-08-17 13:58:39,1,,DD
1484983,N*** A***,PM*****,DLM,PRG,PC,062,229,2025-08-17 13:58:44,1,,DD
1435919,W*** N***,EV*****,DLM,MUC,HV,4071,229,2025-08-17 13:58:47,1,,DD
1439680,X*** Y***,EY*****,DLM,ESB,VF,404,229,2025-08-17 13:59:02,1,,DI
1426791,N*** Y***,ET*****,DLM,BUD,J2,2555,229,2025-08-17 13:59:05,1,,DD
1434078,U*** L***,E3*****,DLM,IST,TK,3121,229,2025-08-17 13:59:24,1,,DI
1464787,X*** O***,PM*****,DLM,AMS,PC,062,229,2025-08-17 13:59:31,1,,DD
1440312,P*** W***,E3*****,DLM,FRA,ZF,4071,229,2025-08-17 13:59:34,1,,DI
1402660,Y*** N***,PM*****,DLM,FRA,VF,2285,229,2025-08-17 13:59:46,1,,DD
1471477,M*** X***,EY*****,DLM,FRA,PC,2555,229,2025-08-17 13:59:57,0,Bilet Kullanılmış!,DI
1451260,I*** S***,EY*****,DLM,ESB,ZF,062,229,2025-08-17 14:00:05,1,,DD
1438759,G*** W***,ET*****,DLM,FRA,HV,4071,229,2025-08-17 14:00:12,1,,DD
1477726,S*** U***,E3*****,DLM,MUC,HV,4071,229,2025-08-17 14:00:16,1,,DD
1437874,J*** S***,EY*****,DLM,ATH,J2,404,229,2025-08-17 14:00:19,1,,DI
1456783,B*** F***,ET*****,DLM,IST,ZF,4071,229,2025-08-17 14:00:24,1,,DI
1464628,R*** K***,ET*****,DLM,LIS,J2,4071,229,2025-08-17 14:00:32,1,,DI
1421636,W*** N***,PM*****,DLM,SAW,ZF,4071,229,2025-08-17 14:00:41,1,,DI
1472643,N*** U***,PM*****,DLM,ZRH,HV,2555,229,2025-08-17 14:00:44,1,,DD
1477803,A*** T***,ET*****,DLM,LIS,HV,3121,229,2025-08-17 14:00:49,1,,DD
1462845,Z*** O***,ET*****,DLM,ZRH,J2,3121,229,2025-08-17 14:01:10,1,,DD
1481141,U*** J***,E3*****,DLM,BUD,HV,3121,229,2025-08-17 14:01:45,1,,DD
1430721,M*** S***,EV*****,DLM,ZRH,ZF,404,229,2025-08-17 14:02:10,1,,DD
1485157,X*** J***,E3*****,DLM,AMS,ZF,4071,229,2025-08-17 14:02:19,1,,DI
1436370,G*** O***,EV*****,DLM,BUD,HV,404,229,2025-08-17 14:02:48,1,,DI
1405749,M*** F***,ET*****,DLM,ZRH,HV,062,229,2025-08-17 14:02:52,1,,DI
1412910,B*** Y***,EW*****,DLM,VIE,ZF,4071,229,2025-08-17 14:02:57,1,,DI
1480009,J*** X***,E3*****,DLM,SAW,J2,4071,229,2025-08-17 14:03:11,1,,DD
1480843,Z*** W***,PM*****,DLM,SAW,HV,2285,229,2025-08-17 14:03:15,1,,DD
1442647,H*** W***,EY*****,DLM,BUD,TK,2555,229,2025-08-17 14:03:35,0,Uçuş Bulunamadı!,DD
1497643,I*** P***,E3*****,DLM,GYD,TK,4071,229,2025-08-17 14:03:42,1,,DD
1409251,P*** G***,ET*****,DLM,ZRH,J2,062,229,2025-08-17 14:03:51,1,,DD
1423462,G*** N***,PM*****,DLM,ZRH,PC,2285,229,2025-08-17 14:04:00,1,,DI
1417766,G*** Z***,PM*****,DLM,IST,TK,3121,229,2025-08-17 14:04:04,1,,DI
1468555,Y*** K***,EW*****,DLM,BUD,TK,404,229,2025-08-17 14:04:10,1,,DI
1499056,Y*** C***,EV*****,DLM,ATH,TK,3121,229,2025-08-17 14:04:17,1,,DI
1407152,E*** S***,EY*****,DLM,ATH,HV,2285,229,2025-08-17 14:04:31,1,,DI
1451891,C*** H***,PM*****,DLM,MUC,ZF,3121,229,2025-08-17 14:04:51,1,,DI
1495615,M*** U***,PM*****,DLM,VIE,HV,062,229,2025-08-17 14:04:55,1,,DI
1491946,F*** P***,PM*****,DLM,AMS,VF,404,229,2025-08-17 14:05:17,1,,DI
1407082,P*** V***,EY*****,DLM,IST,ZF,2285,229,2025-08-17 14:05:21,1,,DD
1481076,T*** S***,EV*****,DLM,ZRH,HV,3121,229,2025-08-17 14:05:32,1,,DD
1464079,G*** Y***,EV*****,DLM,GYD,TK,2555,229,2025-08-17 14:05:39,1,,DI
1422293,B*** F***,EY*****,DLM,MUC,ZF,2285,229,2025-08-17 14:05:52,1,,DD
1443103,M*** M***,EV*****,DLM,ATH,VF,404,229,2025-08-17 14:06:05,1,,DI
1434584,Y*** N***,E3*****,DLM,MUC,J2,4071,229,2025-08-17 14:06:10,0,Bilet Tarihi Uyumsuz!,DD
1460274,D*** H***,E3*****,DLM,ESB,HV,4071,229,2025-08-17 14:06:17,1,,DD
1495533,R*** B***,EW*****,DLM,ESB,HV,3121,229,2025-08-17 14:06:21,0,PNR Geçersiz!,DD
1446970,E*** S***,E3*****,DLM,FRA,J2,404,229,2025-08-17 14:06:43,1,,DD
1419824,N*** D***,EV*****,DLM,ATH,HV,3121,229,2025-08-17 14:06:49,1,,DD
1458423,O*** A***,EY*****,DLM,ESB,J2,404,229,2025-08-17 14:06:55,1,,DD
1483171,T*** W***,EY*****,DLM,GYD,PC,3121,229,2025-08-17 14:07:09,1,,DI
1410564,W*** T***,PM*****,DLM,BUD,J2,2285,229,2025-08-17 14:07:12,1,,DD
1420540,T*** O***,PM*****,DLM,BUD,HV,062,229,2025-08-17 14:07:44,1,,DI
1496451,Q*** M***,EV*****,DLM,AMS,J2,2285,229,2025-08-17 14:08:03,0,Bilet Kullanılmış!,DI
1487054,N*** W***,ET*****,DLM,VIE,HV,062,229,2025-08-17 14:08:11,0,PNR Geçersiz!,DI
1447325,J*** D***,E3*****,DLM,LIS,PC,3121,229,2025-08-17 14:08:31,1,,DI
1455369,U*** U***,EW*****,DLM,IST,J2,3121,229,2025-08-17 14:08:49,1,,DD
1495166,I*** S***,EV*****,DLM,MUC,PC,2285,229,2025-08-17 14:08:54,1,,DI
1404433,J*** M***,E3*****,DLM,IST,HV,404,229,2025-08-17 14:09:26,1,,DI
1468638,E*** B***,EY*****,DLM,BUD,TK,404,229,2025-08-17 14:09:45,1,,DD
1475266,M*** A***,EW*****,DLM,ZRH,PC,062,229,2025-08-17 14:09:59,1,,DD
1452573,S*** R***,PM*****,DLM,GYD,J2,4071,229,2025-08-17 14:10:13,1,,DD
1423178,T*** X***,EV*****,DLM,BUD,HV,404,229,2025-08-17 14:10:25,1,,DD
1411697,S*** V***,ET*****,DLM,SAW,TK,404,229,2025-08-17 14:10:46,1,,DD
1493055,W*** P***,PM*****,DLM,LIS,TK,4071,229,2025-08-17 14:10:50,0,PNR Geçersiz!,DI
1412702,D*** M***,E3*****,DLM,VIE,PC,2285,229,2025-08-17 14:10:56,0,Uçuş Bulunamadı!,DI
1435390,V*** D***,PM*****,DLM,VIE,J2,062,229,2025-08-17 14:11:01,1,,DD
1409892,O*** R***,ET*****,DLM,ATH,ZF,3121,229,2025-08-17 14:11:13,1,,DI
1472461,N*** P***,PM*****,DLM,FRA,J2,404,229,2025-08-17 14:11:29,0,Uçuş Bulunamadı!,DD
1412078,X*** C***,EW*****,DLM,LIS,J2,4071,229,2025-08-17 14:11:41,1,,DD
1467732,B*** R***,EW*****,DLM,ESB,TK,2285,229,2025-08-17 14:11:48,1,,DI
1413989,M*** T***,PM*****,DLM,VIE,ZF,2555,229,2025-08-17 14:12:21,1,,DI
1449926,X*** A***,EY*****,DLM,ESB,ZF,404,229,2025-08-17 14:12:28,1,,DI
1440079,O*** L***,EY*****,DLM,IST,PC,062,229,2025-08-17 14:12:45,1,,DI
1492872,F*** E***,EY*****,DLM,FRA,HV,3121,229,2025-08-17 14:12:53,1,,DD
1484336,G*** V***,E3*****,DLM,AMS,TK,2285,229,2025-08-17 14:12:58,1,,DI
1473830,J*** U***,E3*****,DLM,LIS,J2,3121,229,2025-08-17 14:13:04,1,,DI
1469518,Z*** X***,E3*****,DLM,GYD,VF,404,229,2025-08-17 14:13:08,0,Bilet Kullanılmış!,DD
1401219,P*** C***,E3*****,DLM,MUC,PC,4071,229,2025-08-17 14:13:12,1,,DD
1412604,D*** E***,EY*****,DLM,SAW,TK,2555,229,2025-08-17 14:13:20,1,,DI
1488231,I*** A***,EW*****,DLM,ZRH,PC,3121,229,2025-08-17 14:13:23,1,,DI
1431976,G*** F***,EW*****,DLM,VIE,HV,404,229,2025-08-17 14:13:42,0,Uçuş Bulunamadı!,DI
1429357,I*** M***,E3*****,DLM,IST,TK,3121,229,2025-08-17 14:13:48,1,,DD
1468333,A*** U***,EV*****,DLM,LIS,HV,3121,229,2025-08-17 14:13:58,1,,DI
1447531,G*** P***,EY*****,DLM,ATH,HV,3121,229,2025-08-17 14:14:01,1,,DI
1439800,P*** S***,EV*****,DLM,ZRH,TK,404,229,2025-08-17 14:14:06,1,,DD
1430376,D*** D***,EV*****,DLM,VIE,J2,2555,229,2025-08-17 14:14:20,1,,DI
1466791,Z*** V***,EY*****,DLM,IST,HV,062,229,2025-08-17 14:14:39,1,,DI
1422679,I*** W***,EW*****,DLM,AMS,VF,3121,229,2025-08-17 14:15:01,0,Uçuş Bulunamadı!,DI
1467540,E*** M***,EW*****,DLM,PRG,TK,3121,229,2025-08-17 14:15:05,1,,DD
1477546,O*** J***,EW*****,DLM,ATH,ZF,4071,229,2025-08-17 14:15:08,1,,DI
1468365,J*** G***,EV*****,DLM,MUC,ZF,2555,229,2025-08-17 14:15:17,1,,DD
1445709,X*** D***,EV*****,DLM,MUC,J2,4071,229,2025-08-17 14:15:25,1,,DD
1453841,I*** C***,EV*****,DLM,PRG,PC,062,229,2025-08-17 14:15:32,1,,DD
1403999,M*** B***,EV*****,DLM,VIE,VF,404,229,2025-08-17 14:15:40,1,,DI
1421554,K*** H***,EV*****,DLM,AMS,PC,4071,229,2025-08-17 14:15:43,1,,DI
1452420,G*** Y***,E3*****,DLM,IST,TK,062,229,2025-08-17 14:15:47,1,,DD
1478562,O*** T***,PM*****,DLM,LIS,TK,062,229,2025-08-17 14:16:07,1,,DI
1432962,G*** B***,E3*****,DLM,ESB,VF,4071,229,2025-08-17 14:16:11,1,,DI
1471949,I*** Q***,PM*****,DLM,ATH,ZF,2285,229,2025-08-17 14:16:18,0,Uçuş Bulunamadı!,DI
1409880,U*** Y***,EY*****,DLM,GYD,ZF,062,229,2025-08-17 14:16:23,1,,DI
1400347,Y*** N***,PM*****,DLM,MUC,PC,3121,229,2025-08-17 14:16:29,1,,DI
1402010,V*** A***,ET*****,DLM,MUC,J2,2555,229,2025-08-17 14:16:43,1,,DD
1454469,J*** X***,EV*****,DLM,BUD,TK,2285,229,2025-08-17 14:16:54,1,,DI
1461619,G*** B***,ET*****,DLM,ESB,TK,2285,229,2025-08-17 14:17:12,1,,DI
1448279,H*** F***,EY*****,DLM,AMS,HV,4071,229,2025-08-17 14:17:24,1,,DI
1437419,J*** D***,EY*****,DLM,PRG,HV,3121,229,2025-08-17 14:17:47,1,,DD
1455057,F*** P***,E3*****,DLM,ATH,TK,4071,229,2025-08-17 14:17:53,1,,DI
1449049,P*** B***,PM*****,DLM,VIE,TK,404,229,2025-08-17 14:18:00,1,,DD
1432216,C*** X***,E3*****,DLM,BUD,ZF,062,229,2025-08-17 14:18:06,1,,DI
1474733,Y*** L***,PM*****,DLM,GYD,TK,2555,229,2025-08-17 14:18:11,1,,DD
1423001,A*** K***,E3*****,DLM,GYD,J2,3121,229,2025-08-17 14:18:17,1,,DI
1497627,J*** H***,E3*****,DLM,AMS,HV,062,229,2025-08-17 14:18:40,1,,DI
1459239,Y*** S***,PM*****,DLM,BUD,J2,4071,229,2025-08-17 14:18:46,1,,DI
1484261,N*** Z***,EW*****,DLM,BUD,ZF,062,229,2025-08-17 14:18:52,0,Bilet Kullanılmış!,DD
1416294,S*** M***,EV*****,DLM,AMS,ZF,404,229,2025-08-17 14:19:10,1,,DD
1468192,P*** W***,EY*****,DLM,VIE,J2,062,229,2025-08-17 14:19:13,1,,DD
1469354,Z*** F***,EV*****,DLM,MUC,J2,2285,229,2025-08-17 14:19:21,1,,DI
1485605,F*** Z***,ET*****,DLM,MUC,VF,2555,229,2025-08-17 14:19:34,1,,DD
1467096,F*** M***,ET*****,DLM,AMS,HV,2555,229,2025-08-17 14:19:45,0,PNR Geçersiz!,DD
1421848,H*** W***,EW*****,DLM,SAW,HV,2285,229,2025-08-17 14:19:55,1,,DI
1438136,O*** U***,ET*****,DLM,IST,PC,4071,229,2025-08-17 14:20:10,1,,DI
1446746,H*** W***,E3*****,DLM,PRG,ZF,404,229,2025-08-17 14:20:15,1,,DI
1497892,Q*** S***,E3*****,DLM,AMS,HV,062,229,2025-08-17 14:20:19,1,,DI
1478286,W*** H***,EY*****,DLM,ZRH,HV,062,229,2025-08-17 14:20:25,1,,DD
1486546,P*** I***,PM*****,DLM,AMS,VF,062,229,2025-08-17 14:20:29,1,,DI
1414103,Y*** W***,PM*****,DLM,LIS,J2,2555,229,2025-08-17 14:20:40,1,,DI
1490681,D*** H***,EY*****,DLM,ESB,TK,062,229,2025-08-17 14:21:10,1,,DI
1488038,T*** U***,EV*****,DLM,AMS,VF,404,229,2025-08-17 14:21:19,1,,DD
1459980,D*** G***,EW*****,DLM,VIE,VF,2285,229,2025-08-17 14:21:33,1,,DD
1435574,O*** W***,PM*****,DLM,VIE,VF,2555,229,2025-08-17 14:21:39,1,,DD
1442772,S*** C***,ET*****,DLM,FRA,ZF,062,229,2025-08-17 14:21:43,1,,DD
1499951,C*** S***,EV*****,DLM,GYD,HV,404,229,2025-08-17 14:21:53,1,,DI
1416640,W*** F***,ET*****,DLM,GYD,TK,2285,229,2025-08-17 14:22:03,1,,DI
1439539,Q*** P***,EV*****,DLM,ATH,PC,404,229,2025-08-17 14:22:07,1,,DD
1411458,U*** R***,ET*****,DLM,IST,PC,4071,229,2025-08-17 14:22:14,1,,DD
1489271,W*** F***,PM*****,DLM,GYD,J2,2285,229,2025-08-17 14:22:20,1,,DD
1418326,Q*** A***,E3*****,DLM,GYD,PC,2555,229,2025-08-17 14:22:25,1,,DD
1481247,L*** C***,ET*****,DLM,LIS,J2,4071,229,2025-08-17 14:22:30,1,,DI
1465866,L*** V***,EY*****,DLM,MUC,ZF,404,229,2025-08-17 14:22:47,1,,DD
1423860,E*** R***,E3*****,DLM,GYD,HV,062,229,2025-08-17 14:22:50,1,,DI
1475616,Y*** P***,E3*****,DLM,FRA,HV,404,229,2025-08-17 14:22:55,1,,DD
1450687,C*** B***,PM*****,DLM,AMS,VF,2555,229,2025-08-17 14:22:58,1,,DD
1442031,P*** I***,PM*****,DLM,FRA,VF,062,229,2025-08-17 14:23:15,1,,DI
1494650,R*** K***,EW*****,DLM,LIS,HV,2285,229,2025-08-17 14:23:18,1,,DD
1456996,U*** W***,E3*****,DLM,ZRH,J2,2285,229,2025-08-17 14:23:22,1,,DI
1471157,Z*** O***,PM*****,DLM,ATH,TK,4071,229,2025-08-17 14:23:28,1,,DD
1480647,J*** P***,EW*****,DLM,ESB,HV,062,229,2025-08-17 14:23:31,1,,DI
1496869,G*** J***,PM*****,DLM,BUD,TK,2555,229,2025-08-17 14:23:44,1,,DD
1493547,L*** V***,EY*****,DLM,SAW,PC,2285,229,2025-08-17 14:23:58,1,,DI
1454801,J*** R***,EV*****,DLM,LIS,TK,4071,229,2025-08-17 14:24:24,1,,DD
1450642,B*** A***,EY*****,DLM,IST,HV,2285,229,2025-08-17 14:24:30,1,,DI
1415550,O*** E***,ET*****,DLM,LIS,PC,2285,229,2025-08-17 14:24:40,1,,DD
1485177,E*** T***,E3*****,DLM,LIS,J2,2285,229,2025-08-17 14:24:44,1,,DI
1440667,S*** I***,ET*****,DLM,MUC,PC,404,229,2025-08-17 14:24:49,1,,DD
1460057,G*** E***,PM*****,DLM,ZRH,ZF,2555,229,2025-08-17 14:24:55,1,,DI
1454866,K*** J***,EV*****,DLM,LIS,PC,3121,229,2025-08-17 14:25:18,0,Uçuş Bulunamadı!,DD
1430844,C*** U***,EV*****,DLM,GYD,PC,062,229,2025-08-17 14:25:24,0,PNR Geçersiz!,DD
1439519,N*** D***,PM*****,DLM,BUD,TK,4071,229,2025-08-17 14:25:39,1,,DD
1458524,R*** T***,ET*****,DLM,ZRH,TK,3121,229,2025-08-17 14:25:58,1,,DI
1414001,C*** V***,PM*****,DLM,PRG,PC,062,229,2025-08-17 14:26:18,1,,DD
1412790,F*** B***,EY*****,DLM,ESB,PC,2555,229,2025-08-17 14:26:32,1,,DD
1431059,J*** C***,EW*****,DLM,GYD,HV,404,229,2025-08-17 14:26:49,1,,DD
1447364,M*** I***,EY*****,DLM,ATH,PC,2285,229,2025-08-17 14:26:55,1,,DD
1416022,E*** U***,EW*****,DLM,AMS,HV,2285,229,2025-08-17 14:27:14,1,,DD
1492705,Y*** Y***,E3*****,DLM,LIS,VF,2555,229,2025-08-17 14:27:18,1,,DD
1471745,A*** U***,ET*****,DLM,GYD,VF,2555,229,2025-08-17 14:27:23,1,,DD
1448016,N*** H***,EY*****,DLM,GYD,PC,2555,229,2025-08-17 14:28:03,1,,DI
1443974,U*** Q***,PM*****,DLM,LIS,J2,4071,229,2025-08-17 14:28:16,1,,DI
1475130,J*** Y***,ET*****,DLM,MUC,J2,2555,229,2025-08-17 14:28:22,1,,DI
1494113,X*** U***,PM*****,DLM,MUC,PC,2285,229,2025-08-17 14:28:26,1,,DD
1430847,B*** S***,ET*****,DLM,GYD,HV,2555,229,2025-08-17 14:28:33,1,,DI
1463865,K*** S***,PM*****,DLM,ATH,ZF,404,229,2025-08-17 14:28:38,1,,DD
1443195,V*** G***,ET*****,DLM,AMS,PC,4071,229,2025-08-17 14:28:57,1,,DI
1426232,B*** J***,EW*****,DLM,ATH,J2,3121,229,2025-08-17 14:29:00,1,,DI
1423893,Z*** Z***,ET*****,DLM,ESB,VF,404,229,2025-08-17 14:29:16,1,,DD
1469400,U*** E***,PM*****,DLM,ATH,PC,4071,229,2025-08-17 14:29:20,1,,DD
1422580,W*** B***,E3*****,DLM,ESB,TK,4071,229,2025-08-17 14:29:37,0,PNR Geçersiz!,DI
1424616,N*** K***,EY*****,DLM,AMS,TK,2285,229,2025-08-17 14:29:43,0,PNR Geçersiz!,DI
1462158,T*** Q***,EW*****,DLM,ZRH,VF,2555,229,2025-08-17 14:29:50,1,,DD
1409112,W*** Y***,EV*****,DLM,AMS,VF,062,229,2025-08-17 14:30:03,1,,DI
1416827,I*** X***,E3*****,DLM,AMS,PC,2555,229,2025-08-17 14:30:08,1,,DD
1465501,J*** X***,ET*****,DLM,VIE,ZF,404,229,2025-08-17 14:30:35,1,,DI
1405925,G*** E***,EW*****,DLM,LIS,PC,404,229,2025-08-17 14:30:40,1,,DI
1487939,T*** H***,E3*****,DLM,LIS,ZF,3121,229,2025-08-17 14:31:08,0,Bilet Kullanılmış!,DD
1436744,Q*** V***,PM*****,DLM,FRA,TK,404,229,2025-08-17 14:31:20,1,,DD
1433370,M*** L***,E3*****,DLM,SAW,HV,062,229,2025-08-17 14:31:58,1,,DD
1417965,Z*** S***,E3*****,DLM,AMS,J2,2555,229,2025-08-17 14:32:04,1,,DI
1409334,T*** L***,E3*****,DLM,GYD,VF,4071,229,2025-08-17 14:32:13,1,,DI
1424689,O*** A***,EY*****,DLM,LIS,J2,3121,229,2025-08-17 14:32:20,1,,DI
1471697,K*** G***,EW*****,DLM,ATH,TK,2555,229,2025-08-17 14:32:32,1,,DI
1435331,C*** O***,EW*****,DLM,ESB,ZF,2285,229,2025-08-17 14:32:40,1,,DI
1499734,C*** E***,EV*****,DLM,GYD,PC,2285,229,2025-08-17 14:32:59,1,,DI
1469820,M*** E***,EW*****,DLM,GYD,J2,3121,229,2025-08-17 14:33:05,1,,DD
1499048,R*** G***,EW*****,DLM,PRG,J2,4071,229,2025-08-17 14:33:12,1,,DI
1466560,A*** W***,PM*****,DLM,ZRH,VF,2285,229,2025-08-17 14:33:15,1,,DI
1411749,O*** M***,EW*****,DLM,ATH,TK,2555,229,2025-08-17 14:33:22,1,,DI
1457529,N*** Y***,PM*****,DLM,IST,J2,2555,229,2025-08-17 14:33:34,1,,DI
1436828,I*** M***,E3*****,DLM,SAW,VF,2285,229,2025-08-17 14:33:44,1,,DI
1446267,E*** S***,EY*****,DLM,AMS,ZF,3121,229,2025-08-17 14:34:04,1,,DD
1497114,R*** D***,EW*****,DLM,IST,TK,3121,229,2025-08-17 14:34:09,1,,DD
1442492,X*** F***,EY*****,DLM,IST,TK,404,229,2025-08-17 14:34:18,1,,DI
1463190,H*** O***,EW*****,DLM,LIS,PC,2555,229,2025-08-17 14:34:25,1,,DI
1468359,N*** V***,PM*****,DLM,FRA,HV,4071,229,2025-08-17 14:34:30,1,,DD
1491896,B*** M***,EY*****,DLM,ATH,J2,4071,229,2025-08-17 14:34:35,1,,DI
1491583,G*** T***,EV*****,DLM,FRA,VF,062,229,2025-08-17 14:34:50,1,,DI
1435156,T*** Y***,E3*****,DLM,BUD,PC,4071,229,2025-08-17 14:35:07,1,,DD
1482747,W*** O***,ET*****,DLM,ESB,ZF,404,229,2025-08-17 14:35:12,1,,DI
1469993,Y*** W***,PM*****,DLM,LIS,PC,3121,229,2025-08-17 14:35:41,1,,DD
1447493,P*** P***,PM*****,DLM,BUD,J2,3121,229,2025-08-17 14:36:00,0,Bilet Tarihi Uyumsuz!,DD
1407242,S*** N***,ET*****,DLM,MUC,PC,4071,229,2025-08-17 14:36:03,1,,DD
1492481,U*** B***,EV*****,DLM,AMS,TK,3121,229,2025-08-17 14:36:18,1,,DD
1435367,O*** I***,EY*****,DLM,VIE,HV,4071,229,2025-08-17 14:36:23,1,,DD
1498147,F*** S***,EV*****,DLM,IST,ZF,2555,229,2025-08-17 14:36:36,1,,DI
1422943,X*** U***,ET*****,DLM,ESB,PC,2555,229,2025-08-17 14:36:57,1,,DI
1459415,C*** B***,EV*****,DLM,LIS,VF,404,229,2025-08-17 14:37:34,1,,DD
1438964,Q*** E***,E3*****,DLM,IST,VF,062,229,2025-08-17 14:37:38,1,,DD
1467441,T*** W***,PM*****,DLM,ATH,TK,3121,229,2025-08-17 14:37:58,1,,DD
1443501,P*** V***,E3*****,DLM,IST,HV,2285,229,2025-08-17 14:38:13,1,,DD
1423776,F*** I***,ET*****,DLM,VIE,PC,3121,229,2025-08-17 14:38:29,0,PNR Geçersiz!,DI
1442721,K*** W***,EW*****,DLM,MUC,PC,4071,229,2025-08-17 14:38:42,1,,DD
1428681,E*** F***,ET*****,DLM,AMS,TK,3121,229,2025-08-17 14:39:02,1,,DD
1461406,Y*** C***,EW*****,DLM,IST,PC,2555,229,2025-08-17 14:39:14,1,,DD
1463042,M*** Z***,E3*****,DLM,ZRH,PC,3121,229,2025-08-17 14:39:20,1,,DD
1428491,W*** L***,EY*****,DLM,PRG,HV,062,229,2025-08-17 14:39:26,1,,DI
1420486,R*** T***,EW*****,DLM,LIS,J2,2555,229,2025-08-17 14:39:36,0,PNR Geçersiz!,DD
1495031,D*** Y***,EY*****,DLM,VIE,PC,2285,229,2025-08-17 14:39:47,1,,DI
